progeny,Replicate,Date,HT,DIA
2,5,7.25,61,4.35
60,1,7.25,65,5.81
60,2,7.25,127,8.44
60,3,7.25,107,6.15
60,4,7.25,152,9.3
60,5,7.25,89,7.58
59,1,7.25,88,4.86
59,2,7.25,132,6.71
59,3,7.25,118,7.4
59,4,7.25,142,8.82
59,5,7.25,110,6.24
215,1,7.25,144,8.2
215,2,7.25,206,9.9
215,3,7.25,152,11.85
215,4,7.25,105,6.82
215,5,7.25,162,11.4
256,1,7.25,160,7.83
256,2,7.25,151,9.72
256,3,7.25,152,9.21
256,4,7.25,100,8.91
256,5,7.25,147,7.46
243,1,7.25,65,6.19
243,2,7.25,68,5.16
243,3,7.25,74,5.99
243,4,7.25,73,5.13
243,5,7.25,63,6.1
238,1,7.25,54,5.38
238,2,7.25,48,4.6
238,3,7.25,66,6.07
238,4,7.25,94,6.66
238,5,7.25,183,8.61
57,1,7.25,67,7.31
57,2,7.25,66,5.85
57,3,7.25,70,5.36
57,4,7.25,97,7.48
57,5,7.25,140,9.52
154,1,7.25,85,7.36
154,2,7.25,61,6.61
154,3,7.25,61,5.98
154,4,7.25,116,7.61
154,5,7.25,74,6.01
228,1,7.25,66,6.99
228,2,7.25,55,5.78
228,3,7.25,65,6.1
228,4,7.25,89,5.77
228,5,7.25,134,8.44
233,1,7.25,119,6.8
233,2,7.25,138,8.4
233,3,7.25,113,6.62
233,4,7.25,83,7.22
233,5,7.25,104,6.65
191,1,7.25,118,8.02
191,2,7.25,132,8.43
191,3,7.25,73,5.31
191,4,7.25,145,8.75
191,5,7.25,172,9.74
222,1,7.25,167,7.29
222,2,7.25,94,5.94
222,3,7.25,81,6.66
222,4,7.25,95,5.3
222,5,7.25,173,8.41
15,1,7.25,90,4.31
15,2,7.25,120,6.75
15,3,7.25,153,6.46
15,4,7.25,80,5.47
15,5,7.25,137,8.92
112,1,7.25,167,9.31
112,2,7.25,134,8.62
112,3,7.25,117,7.99
112,4,7.25,80,7.11
112,5,7.25,169,10.24
137,1,7.25,149,11.01
137,2,7.25,119,7.5
137,3,7.25,60,6.2
137,4,7.25,125,7.96
137,5,7.25,137,9.08
206,1,7.25,42,5.01
206,2,7.25,93,6.46
206,3,7.25,136,8.05
206,4,7.25,126,8.02
206,5,7.25,118,9.3
119,1,7.25,78,6.49
119,2,7.25,124,8.16
119,3,7.25,87,6.59
119,4,7.25,87,6.58
119,5,7.25,162,8.65
149,1,7.25,54,5.48
149,2,7.25,117,8.48
149,3,7.25,140,9.01
149,4,7.25,110,7.18
149,5,7.25,87,6.01
210,1,7.25,139,9.11
210,2,7.25,72,7.86
210,3,7.25,103,6.75
210,4,7.25,86,5.76
210,5,7.25,103,7.24
173,1,7.25,127,10.19
173,2,7.25,91,7.52
173,3,7.25,136,8.25
173,4,7.25,43,4.74
173,5,7.25,80,5.3
88,1,7.25,65,6.9
88,2,7.25,98,6.98
88,3,7.25,103,7.76
88,4,7.25,132,9.43
88,5,7.25,55,5.53
48,1,7.25,160,9.35
48,2,7.25,80,6.78
48,3,7.25,75,7.29
48,4,7.25,80,7.52
48,5,7.25,121,7.21
39,1,7.25,112,6.91
39,2,7.25,140,8.8
39,3,7.25,79,7.46
39,4,7.25,75,7.45
39,5,7.25,122,7.1
131,1,7.25,43,4.94
131,2,7.25,32,4.61
131,3,7.25,57,6.29
131,4,7.25,144,8.03
131,5,7.25,124,7.22
248,1,7.25,137,8.73
248,2,7.25,77,5.79
248,3,7.25,75,6.95
248,4,7.25,111,6.34
248,5,7.25,83,9.95
150,1,7.25,74,5.48
150,2,7.25,115,5.69
150,3,7.25,40,5.31
150,4,7.25,67,4.99
150,5,7.25,63,4.8
35,1,7.25,183,10.67
35,2,7.25,160,9.66
35,3,7.25,89,5.88
35,4,7.25,76,6.47
35,5,7.25,79,8.12
247,1,7.25,92,8.05
247,2,7.25,53,4.33
247,3,7.25,82,5.53
247,4,7.25,81,5.06
247,5,7.25,67,7.21
140,1,7.25,96,6.38
140,2,7.25,143,9.02
140,3,7.25,52,4.36
140,4,7.25,132,8.11
140,5,7.25,147,10.49
155,1,7.25,47,5.34
155,2,7.25,70,6.79
155,3,7.25,65,7.09
155,4,7.25,146,7.13
155,5,7.25,166,8.1
194,1,7.25,141,10.22
194,2,7.25,116,8.97
194,3,7.25,150,6.91
194,4,7.25,162,9.72
194,5,7.25,193,9.71
82,1,7.25,81,6.92
82,2,7.25,152,9.77
82,3,7.25,68,5.59
82,4,7.25,66,5.86
82,5,7.25,91,7.28
171,1,7.25,122,6.45
171,2,7.25,192,9.46
171,3,7.25,72,5.03
171,4,7.25,155,9.33
171,5,7.25,148,9.36
160,1,7.25,98,6.18
160,2,7.25,52,5.16
160,3,7.25,59,5.07
160,4,7.25,135,6.79
160,5,7.25,65,4.48
254,1,7.25,99,6.87
254,2,7.25,55,5.95
254,3,7.25,63,6.04
254,4,7.25,70,5.51
254,5,7.25,71,7.22
225,1,7.25,112,6.13
225,2,7.25,56,5.42
225,3,7.25,117,6.81
225,4,7.25,90,6.28
225,5,7.25,80,5.04
44,1,7.25,123,6
44,2,7.25,160,10.12
44,3,7.25,65,5.16
44,4,7.25,70,5.08
44,5,7.25,86,5.83
234,1,7.25,100,7.32
234,2,7.25,142,8.03
234,3,7.25,113,7.06
234,4,7.25,68,5.75
234,5,7.25,85,6.82
226,1,7.25,,
226,2,7.25,,
226,3,7.25,,
226,4,7.25,,
226,5,7.25,,
179,1,7.25,,
179,2,7.25,,
179,3,7.25,,
179,4,7.25,,
179,5,7.25,,
153,1,7.25,,
153,2,7.25,,
153,3,7.25,,
153,4,7.25,,
153,5,7.25,,
1,1,7.25,,
1,2,7.25,,
1,3,7.25,,
1,4,7.25,,
1,5,7.25,,
27,1,7.25,,
27,2,7.25,,
27,3,7.25,,
27,4,7.25,,
27,5,7.25,,
165,1,7.25,,
165,2,7.25,,
165,3,7.25,,
165,4,7.25,,
165,5,7.25,,
33,1,7.25,,
33,2,7.25,,
33,3,7.25,,
33,4,7.25,,
33,5,7.25,,
176,1,7.25,,
176,2,7.25,,
176,3,7.25,,
176,4,7.25,,
176,5,7.25,,
117,1,7.25,,
117,2,7.25,,
117,3,7.25,,
117,4,7.25,,
117,5,7.25,,
164,1,8.01,128,9.85
164,2,8.01,92,5.81
164,3,8.01,150,9.2
164,4,8.01,120,8.34
164,5,8.01,100,6.42
229,1,8.01,121,9.83
229,2,8.01,131,8.27
229,3,8.01,56,6.92
229,4,8.01,81,8.93
229,5,8.01,142,9.84
239,1,8.01,47,5.08
239,2,8.01,150,9.88
239,3,8.01,160,10.49
239,4,8.01,117,8.7
239,5,8.01,143,9.14
196,1,8.01,56,6.9
196,2,8.01,59,6.3
196,3,8.01,65,7.1
196,4,8.01,33,5.4
196,5,8.01,86,6.68
138,1,8.01,33,3.84
138,2,8.01,102,8.81
138,3,8.01,137,7.93
138,4,8.01,162,12.43
138,5,8.01,87,6.03
54,1,8.01,150,8.19
54,2,8.01,90,7.56
54,3,8.01,81,5.8
54,4,8.01,65,8.63
54,5,8.01,205,9.31
79,1,8.01,165,7.65
79,2,8.01,138,8.3
79,3,8.01,143,8.72
79,4,8.01,158,9.39
79,5,8.01,165,10.02
6,1,8.01,64,5.71
6,2,8.01,80,5.7
6,3,8.01,120,7.89
6,4,8.01,62,5.67
6,5,8.01,74,6.1
2,1,8.01,55,4.37
2,2,8.01,93,7.1
2,3,8.01,81,6.45
2,4,8.01,50,3.33
2,5,8.01,61,4.4
60,1,8.01,62,5.81
60,2,8.01,127,8.5
60,3,8.01,107,6.29
60,4,8.01,150,9.85
60,5,8.01,89,7.6
59,1,8.01,90,4.9
59,2,8.01,134,7.07
59,3,8.01,118,7.45
59,4,8.01,142,9.2
59,5,8.01,113,6.34
215,1,8.01,144,8.41
215,2,8.01,216,10.97
215,3,8.01,156,12.22
215,4,8.01,105,6.9
215,5,8.01,180,12.08
256,1,8.01,170,8.94
256,2,8.01,151,10.6
256,3,8.01,154,10.01
256,4,8.01,108,8.92
256,5,8.01,145,7.86
243,1,8.01,65,6.32
243,2,8.01,68,5.61
243,3,8.01,74,6.19
243,4,8.01,73,5.27
243,5,8.01,65,6.18
238,1,8.01,54,5.38
238,2,8.01,50,4.68
238,3,8.01,66,6.1
238,4,8.01,94,6.7
238,5,8.01,182,9.16
57,1,8.01,67,7.32
57,2,8.01,66,6.18
57,3,8.01,75,5.4
57,4,8.01,97,7.5
57,5,8.01,140,10.18
154,1,8.01,85,7.65
154,2,8.01,62,6.7
154,3,8.01,62,6.01
154,4,8.01,115,7.7
154,5,8.01,74,6.08
228,1,8.01,66,7.01
228,2,8.01,51,5.84
228,3,8.01,65,6.11
228,4,8.01,89,5.89
228,5,8.01,134,8.46
233,1,8.01,122,7.54
233,2,8.01,158,8.89
233,3,8.01,116,6.72
233,4,8.01,83,7.23
233,5,8.01,104,6.7
191,1,8.01,122,8.92
191,2,8.01,140,8.92
191,3,8.01,73,5.37
191,4,8.01,149,8.94
191,5,8.01,174,10.4
222,1,8.01,185,7.36
222,2,8.01,95,5.97
222,3,8.01,84,6.67
222,4,8.01,97,5.32
222,5,8.01,180,8.41
15,1,8.01,96,4.5
15,2,8.01,127,6.8
15,3,8.01,157,7.27
15,4,8.01,80,5.49
15,5,8.01,140,8.99
112,1,8.01,185,10.09
112,2,8.01,134,9.54
112,3,8.01,118,8.2
112,4,8.01,80,7.05
112,5,8.01,175,11.4
137,1,8.01,173,11.49
137,2,8.01,119,7.71
137,3,8.01,60,6.3
137,4,8.01,125,8.21
137,5,8.01,160,10.39
206,1,8.01,42,5.03
206,2,8.01,94,6.64
206,3,8.01,134,8.28
206,4,8.01,124,8.06
206,5,8.01,116,9.34
119,1,8.01,78,6.66
119,2,8.01,124,8.16
119,3,8.01,88,6.6
119,4,8.01,87,6.59
119,5,8.01,172,8.9
149,1,8.01,54,5.5
149,2,8.01,116,8.88
149,3,8.01,144,9.56
149,4,8.01,110,7.27
149,5,8.01,87,6.02
210,1,8.01,139,9.81
210,2,8.01,73,7.9
210,3,8.01,103,6.8
210,4,8.01,87,5.92
210,5,8.01,105,5.33
173,1,8.01,130,10.9
173,2,8.01,91,7.61
173,3,8.01,136,8.3
173,4,8.01,43,4.8
173,5,8.01,81,5.34
88,1,8.01,65,6.92
88,2,8.01,98,7.01
88,3,8.01,103,7.8
88,4,8.01,135,10.32
88,5,8.01,55,5.6
48,1,8.01,160,10.32
48,2,8.01,80,6.8
48,3,8.01,75,7.3
48,4,8.01,80,7.82
48,5,8.01,121,7.05
39,1,8.01,110,6.98
39,2,8.01,141,8.9
39,3,8.01,79,7.49
39,4,8.01,76,7.65
39,5,8.01,121,7.29
131,1,8.01,44,4.94
131,2,8.01,32,4.62
131,3,8.01,57,6.3
131,4,8.01,144,8.04
131,5,8.01,130,7.41
248,1,8.01,136,9.42
248,2,8.01,78,6.52
248,3,8.01,75,6.98
248,4,8.01,118,6.4
248,5,8.01,83,9.97
150,1,8.01,74,5.49
150,2,8.01,116,6.17
150,3,8.01,40,5.4
150,4,8.01,67,5.01
150,5,8.01,64,4.83
35,1,8.01,195,11.01
35,2,8.01,161,9.78
35,3,8.01,89,5.88
35,4,8.01,76,6.49
35,5,8.01,79,8.22
247,1,8.01,105,8.27
247,2,8.01,54,4.44
247,3,8.01,90,5.63
247,4,8.01,89,5.49
247,5,8.01,68,7.46
140,1,8.01,96,6.4
140,2,8.01,144,9.44
140,3,8.01,52,4.42
140,4,8.01,132,8.61
140,5,8.01,147,11.22
155,1,8.01,47,5.41
155,2,8.01,70,6.32
155,3,8.01,65,7.1
155,4,8.01,152,7.24
155,5,8.01,166,8.62
194,1,8.01,141,11.02
194,2,8.01,115,9.01
194,3,8.01,150,8.24
194,4,8.01,163,9.76
194,5,8.01,199,9.63
82,1,8.01,81,6.94
82,2,8.01,150,9.92
82,3,8.01,68,5.7
82,4,8.01,66,5.9
82,5,8.01,91,7.32
171,1,8.01,122,6.86
171,2,8.01,195,10.23
171,3,8.01,72,5.21
171,4,8.01,152,10.2
171,5,8.01,148,10.12
160,1,8.01,98,6.2
160,2,8.01,52,5.4
160,3,8.01,59,5.26
160,4,8.01,145,7.22
160,5,8.01,65,4.96
254,1,8.01,100,6.9
254,2,8.01,56,6.2
254,3,8.01,63,6.12
254,4,8.01,70,6.2
254,5,8.01,77,7.26
225,1,8.01,114,6.18
225,2,8.01,56,5.75
225,3,8.01,117,6.84
225,4,8.01,91,6.32
225,5,8.01,80,5.06
44,1,8.01,123,6.85
44,2,8.01,160,10.7
44,3,8.01,65,5.17
44,4,8.01,70,5.27
44,5,8.01,85,5.84
234,1,8.01,101,7.5
234,2,8.01,142,8.6
234,3,8.01,114,7.07
234,4,8.01,67,5.77
234,5,8.01,85,7.18
226,1,8.01,,
226,2,8.01,,
226,3,8.01,,
226,4,8.01,,
226,5,8.01,,
179,1,8.01,,
179,2,8.01,,
179,3,8.01,,
179,4,8.01,,
179,5,8.01,,
153,1,8.01,,
153,2,8.01,,
153,3,8.01,,
153,4,8.01,,
153,5,8.01,,
1,1,8.01,,
1,2,8.01,,
1,3,8.01,,
1,4,8.01,,
1,5,8.01,,
27,1,8.01,,
27,2,8.01,,
27,3,8.01,,
27,4,8.01,,
27,5,8.01,,
165,1,8.01,,
165,2,8.01,,
165,3,8.01,,
165,4,8.01,,
165,5,8.01,,
33,1,8.01,,
33,2,8.01,,
33,3,8.01,,
33,4,8.01,,
33,5,8.01,,
176,1,8.01,,
176,2,8.01,,
176,3,8.01,,
176,4,8.01,,
176,5,8.01,,
117,1,8.01,,
117,2,8.01,,
117,3,8.01,,
117,4,8.01,,
117,5,8.01,,
164,1,8.25,127,10.6
164,2,8.25,92,6.04
164,3,8.25,150,10.54
164,4,8.25,120,9.32
164,5,8.25,100,6.77
229,1,8.25,121,9.83
229,2,8.25,131,8.27
229,3,8.25,56,6.92
229,4,8.25,81,8.93
229,5,8.25,142,10.28
239,1,8.25,47,5.09
239,2,8.25,150,10.69
239,3,8.25,160,11.21
239,4,8.25,117,8.21
239,5,8.25,145,9.15
196,1,8.25,56,6.91
196,2,8.25,59,6.32
196,3,8.25,65,7.13
196,4,8.25,33,5.46
196,5,8.25,86,6.7
138,1,8.25,33,3.85
138,2,8.25,102,8.82
138,3,8.25,137,7.93
138,4,8.25,185,13.15
138,5,8.25,82,6.05
54,1,8.25,153,8.21
54,2,8.25,90,7.6
54,3,8.25,81,5.81
54,4,8.25,65,8.63
54,5,8.25,210,9.34
79,1,8.25,165,7.7
79,2,8.25,138,8.3
79,3,8.25,143,8.76
79,4,8.25,158,9.44
79,5,8.25,175,10.1
6,1,8.25,64,5.75
6,2,8.25,80,5.71
6,3,8.25,135,7.89
6,4,8.25,62,5.7
6,5,8.25,74,6.11
2,1,8.25,55,4.37
2,2,8.25,97,7.1
2,3,8.25,81,6.49
2,4,8.25,50,3.39
2,5,8.25,61,4.42
60,1,8.25,62,5.82
60,2,8.25,127,8.5
60,3,8.25,107,6.3
60,4,8.25,150,9.9
60,5,8.25,89,7.6
59,1,8.25,90,5.1
59,2,8.25,134,7.15
59,3,8.25,118,7.5
59,4,8.25,142,9.31
59,5,8.25,113,6.4
215,1,8.25,144,8.45
215,2,8.25,232,10.98
215,3,8.25,165,12.22
215,4,8.25,105,6.92
215,5,8.25,190,12.12
256,1,8.25,174,9.01
256,2,8.25,151,10.67
256,3,8.25,154,10.09
256,4,8.25,108,9.03
256,5,8.25,145,7.96
243,1,8.25,65,6.43
243,2,8.25,68,5.68
243,3,8.25,74,6.3
243,4,8.25,73,5.4
243,5,8.25,65,6.2
238,1,8.25,54,5.42
238,2,8.25,50,4.7
238,3,8.25,66,6.18
238,4,8.25,94,6.78
238,5,8.25,182,9.31
57,1,8.25,67,7.37
57,2,8.25,66,6.23
57,3,8.25,75,5.48
57,4,8.25,97,7.56
57,5,8.25,140,10.32
154,1,8.25,85,7.67
154,2,8.25,62,6.71
154,3,8.25,62,6.04
154,4,8.25,115,7.72
154,5,8.25,74,6.13
228,1,8.25,66,7.03
228,2,8.25,51,5.86
228,3,8.25,65,6.13
228,4,8.25,89,5.91
228,5,8.25,134,8.62
233,1,8.25,123,8.02
233,2,8.25,180,9.25
233,3,8.25,116,6.78
233,4,8.25,83,7.25
233,5,8.25,104,6.71
191,1,8.25,122,9.01
191,2,8.25,140,9.02
191,3,8.25,73,5.42
191,4,8.25,149,8.95
191,5,8.25,178,10.6
222,1,8.25,188,7.46
222,2,8.25,95,5.98
222,3,8.25,84,6.71
222,4,8.25,97,5.81
222,5,8.25,180,8.47
15,1,8.25,96,4.52
15,2,8.25,127,6.82
15,3,8.25,157,7.32
15,4,8.25,80,5.51
15,5,8.25,142,9.01
112,1,8.25,185,10.11
112,2,8.25,134,9.6
112,3,8.25,118,8.22
112,4,8.25,80,7.1
112,5,8.25,180,11.43
137,1,8.25,180,11.51
137,2,8.25,119,7.78
137,3,8.25,60,6.35
137,4,8.25,125,8.23
137,5,8.25,160,10.41
206,1,8.25,42,5.08
206,2,8.25,94,6.68
206,3,8.25,134,8.31
206,4,8.25,124,8.1
206,5,8.25,116,9.4
119,1,8.25,78,6.7
119,2,8.25,124,8.21
119,3,8.25,88,6.63
119,4,8.25,87,6.63
119,5,8.25,172,9.02
149,1,8.25,54,5.54
149,2,8.25,116,8.9
149,3,8.25,144,9.6
149,4,8.25,110,7.33
149,5,8.25,87,6.1
210,1,8.25,139,9.9
210,2,8.25,73,7.93
210,3,8.25,103,6.82
210,4,8.25,87,5.96
210,5,8.25,105,5.4
173,1,8.25,130,10.94
173,2,8.25,91,7.64
173,3,8.25,136,8.33
173,4,8.25,43,4.9
173,5,8.25,81,5.38
88,1,8.25,65,6.92
88,2,8.25,98,7.1
88,3,8.25,103,7.83
88,4,8.25,135,10.37
88,5,8.25,55,5.61
48,1,8.25,160,10.4
48,2,8.25,80,6.8
48,3,8.25,75,7.32
48,4,8.25,80,7.83
48,5,8.25,121,7.1
39,1,8.25,110,6.12
39,2,8.25,141,8.99
39,3,8.25,79,7.5
39,4,8.25,76,7.7
39,5,8.25,121,7.33
131,1,8.25,44,5.01
131,2,8.25,33,4.7
131,3,8.25,57,6.33
131,4,8.25,144,8.1
131,5,8.25,130,7.48
248,1,8.25,136,9.47
248,2,8.25,78,6.6
248,3,8.25,75,7.01
248,4,8.25,118,6.48
248,5,8.25,83,9.99
150,1,8.25,74,5.52
150,2,8.25,116,6.21
150,3,8.25,40,5.48
150,4,8.25,67,5.1
150,5,8.25,64,4.86
35,1,8.25,210,11.03
35,2,8.25,161,9.83
35,3,8.25,89,5.9
35,4,8.25,76,6.52
35,5,8.25,79,8.27
247,1,8.25,115,8.3
247,2,8.25,54,4.5
247,3,8.25,110,5.65
247,4,8.25,86,5.52
247,5,8.25,68,7.48
140,1,8.25,96,6.48
140,2,8.25,144,9.49
140,3,8.25,52,4.98
140,4,8.25,132,8.64
140,5,8.25,147,11.34
155,1,8.25,47,5.44
155,2,8.25,70,6.39
155,3,8.25,65,7.13
155,4,8.25,155,7.29
155,5,8.25,170,9.64
194,1,8.25,141,11.07
194,2,8.25,115,9.11
194,3,8.25,150,8.3
194,4,8.25,163,10.73
194,5,8.25,200,10.69
82,1,8.25,81,6.99
82,2,8.25,150,9.93
82,3,8.25,68,5.76
82,4,8.25,66,5.93
82,5,8.25,91,7.39
171,1,8.25,122,6.92
171,2,8.25,196,11.87
171,3,8.25,72,5.32
171,4,8.25,152,10.88
171,5,8.25,148,11.13
160,1,8.25,98,6.25
160,2,8.25,52,5.48
160,3,8.25,59,5.36
160,4,8.25,150,8.2
160,5,8.25,65,4.98
254,1,8.25,100,6.99
254,2,8.25,56,6.37
254,3,8.25,63,6.21
254,4,8.25,70,6.42
254,5,8.25,77,8.14
225,1,8.25,114,6.23
225,2,8.25,56,5.82
225,3,8.25,117,6.93
225,4,8.25,91,6.52
225,5,8.25,80,5.13
44,1,8.25,123,6.96
44,2,8.25,160,11.02
44,3,8.25,65,5.31
44,4,8.25,70,5.34
44,5,8.25,85,5.94
234,1,8.25,101,7.59
234,2,8.25,142,8.21
234,3,8.25,114,7.15
234,4,8.25,67,5.83
234,5,8.25,85,7.31
226,1,8.25,,
226,2,8.25,,
226,3,8.25,,
226,4,8.25,,
226,5,8.25,,
179,1,8.25,,
179,2,8.25,,
179,3,8.25,,
179,4,8.25,,
179,5,8.25,,
153,1,8.25,,
153,2,8.25,,
153,3,8.25,,
153,4,8.25,,
153,5,8.25,,
1,1,8.25,,
1,2,8.25,,
1,3,8.25,,
1,4,8.25,,
1,5,8.25,,
27,1,8.25,,
27,2,8.25,,
27,3,8.25,,
27,4,8.25,,
27,5,8.25,,
165,1,8.25,,
165,2,8.25,,
165,3,8.25,,
165,4,8.25,,
165,5,8.25,,
33,1,8.25,,
33,2,8.25,,
33,3,8.25,,
33,4,8.25,,
33,5,8.25,,
176,1,8.25,,
176,2,8.25,,
176,3,8.25,,
176,4,8.25,,
176,5,8.25,,
117,1,8.25,,
117,2,8.25,,
117,3,8.25,,
117,4,8.25,,
117,5,8.25,,
164,1,9.09,127,10.91
164,2,9.09,93,5.42
164,3,9.09,150,10.95
164,4,9.09,117,8.68
164,5,9.09,100,6.88
229,1,9.09,123,6.54
229,2,9.09,131,6.22
229,3,9.09,56,6.23
229,4,9.09,85,6.84
229,5,9.09,140,10.48
239,1,9.09,47,4.71
239,2,9.09,176,10.7
239,3,9.09,160,11.12
239,4,9.09,115,6.47
239,5,9.09,145,8.53
196,1,9.09,57,6.14
196,2,9.09,62,5.81
196,3,9.09,67,6.42
196,4,9.09,33,4.64
196,5,9.09,86,7.84
138,1,9.09,32,3.48
138,2,9.09,105,8.9
138,3,9.09,134,8.27
138,4,9.09,188,16.02
138,5,9.09,86,5.86
54,1,9.09,155,8.93
54,2,9.09,91,6.15
54,3,9.09,78,6.52
54,4,9.09,63,7.76
54,5,9.09,214,10.02
79,1,9.09,163,7.69
79,2,9.09,137,8.53
79,3,9.09,186,11.62
79,4,9.09,,
79,5,9.09,184,11.98
6,1,9.09,64,5.55
6,2,9.09,82,5.66
6,3,9.09,140,8.32
6,4,9.09,63,5.34
6,5,9.09,72,5.82
2,1,9.09,55,3.7
2,2,9.09,93,6.38
2,3,9.09,80,5.17
2,4,9.09,48,3.09
2,5,9.09,60,4.32
60,1,9.09,63,5.23
60,2,9.09,128,8.11
60,3,9.09,106,6.24
60,4,9.09,164,9.37
60,5,9.09,90,7.64
59,1,9.09,90,4.38
59,2,9.09,135,7.02
59,3,9.09,117,6.5
59,4,9.09,141,8.8
59,5,9.09,113,6.67
215,1,9.09,145,8.49
215,2,9.09,234,11.33
215,3,9.09,170,13.21
215,4,9.09,106,6.7
215,5,9.09,192,13.22
256,1,9.09,176,8.86
256,2,9.09,150,10.68
256,3,9.09,152,10.11
256,4,9.09,121,9.38
256,5,9.09,145,8.13
243,1,9.09,65,6.38
243,2,9.09,57,5.39
243,3,9.09,75,5.89
243,4,9.09,73,5.68
243,5,9.09,65,5.71
238,1,9.09,52,5.22
238,2,9.09,50,4.41
238,3,9.09,66,5.32
238,4,9.09,91,6.38
238,5,9.09,182,9.07
57,1,9.09,66,6.23
57,2,9.09,66,5.7
57,3,9.09,74,4.73
57,4,9.09,97,7.09
57,5,9.09,140,10.46
154,1,9.09,84,8.59
154,2,9.09,61,7.21
154,3,9.09,61,5.84
154,4,9.09,116,9.09
154,5,9.09,73,6.37
228,1,9.09,67,7.25
228,2,9.09,51,6.1
228,3,9.09,93,5.78
228,4,9.09,86,5.73
228,5,9.09,134,7.49
233,1,9.09,124,4.43
233,2,9.09,183,7.62
233,3,9.09,113,4.64
233,4,9.09,83,4.92
233,5,9.09,102,4.13
191,1,9.09,123,7.84
191,2,9.09,139,7.37
191,3,9.09,70,3.85
191,4,9.09,148,7.25
191,5,9.09,177,8.64
222,1,9.09,190,5.66
222,2,9.09,94,3.57
222,3,9.09,83,4.13
222,4,9.09,97,2.7
222,5,9.09,180,5.86
15,1,9.09,97,3.21
15,2,9.09,133,7.92
15,3,9.09,155,5.54
15,4,9.09,84,4.15
15,5,9.09,139,8.1
112,1,9.09,186,10.83
112,2,9.09,134,7.8
112,3,9.09,118,6.79
112,4,9.09,79,4.36
112,5,9.09,180,9.84
137,1,9.09,181,9.98
137,2,9.09,119,5.51
137,3,9.09,60,4.08
137,4,9.09,129,6.04
137,5,9.09,168,8.93
206,1,9.09,41,1.89
206,2,9.09,94,4.72
206,3,9.09,136,5.58
206,4,9.09,121,5.95
206,5,9.09,117,6.77
119,1,9.09,78,4.13
119,2,9.09,123,7.38
119,3,9.09,86,4.34
119,4,9.09,87,3.67
119,5,9.09,187,8.07
149,1,9.09,57,2.65
149,2,9.09,115,7.33
149,3,9.09,149,9.53
149,4,9.09,109,5.54
149,5,9.09,86,3.41
210,1,9.09,172,9.43
210,2,9.09,71,4.09
210,3,9.09,103,4.7
210,4,9.09,87,3.71
210,5,9.09,104,5.11
173,1,9.09,128,9.24
173,2,9.09,92,5.65
173,3,9.09,38,6.15
173,4,9.09,42,1.08
173,5,9.09,82,2.74
88,1,9.09,66,4.14
88,2,9.09,97,4.26
88,3,9.09,104,5.61
88,4,9.09,137,8.61
88,5,9.09,55,3.36
48,1,9.09,160,8.04
48,2,9.09,79,4.01
48,3,9.09,78,4.53
48,4,9.09,79,5.02
48,5,9.09,120,4.16
39,1,9.09,112,4.51
39,2,9.09,142,7.45
39,3,9.09,80,4.52
39,4,9.09,76,5.06
39,5,9.09,122,5.29
131,1,9.09,42,2.34
131,2,9.09,32,2.31
131,3,9.09,57,3.28
131,4,9.09,144,5.91
131,5,9.09,131,5.29
248,1,9.09,138,7.15
248,2,9.09,77,4.13
248,3,9.09,77,5.37
248,4,9.09,132,10.15
248,5,9.09,97,8.28
150,1,9.09,74,3.26
150,2,9.09,118,3.68
150,3,9.09,40,2.82
150,4,9.09,66,3.06
150,5,9.09,65,2.77
35,1,9.09,210,10.3
35,2,9.09,160,7.16
35,3,9.09,89,3.05
35,4,9.09,78,3.91
35,5,9.09,78,5.77
247,1,9.09,116,6.89
247,2,9.09,53,2.1
247,3,9.09,120,5.06
247,4,9.09,88,3.53
247,5,9.09,68,4.82
140,1,9.09,95,3.86
140,2,9.09,145,7
140,3,9.09,52,1.66
140,4,9.09,130,5.99
140,5,9.09,146,9.68
155,1,9.09,50,2.53
155,2,9.09,70,4.86
155,3,9.09,65,4.92
155,4,9.09,154,5.46
155,5,9.09,168,7.14
194,1,9.09,140,9.41
194,2,9.09,115,6.57
194,3,9.09,150,7.81
194,4,9.09,162,8.29
194,5,9.09,200,7.9
82,1,9.09,82,5.44
82,2,9.09,150,10.98
82,3,9.09,68,3.17
82,4,9.09,65,3.69
82,5,9.09,80,5.48
171,1,9.09,120,4.42
171,2,9.09,197,10.38
171,3,9.09,67,2.87
171,4,9.09,156,8.69
171,5,9.09,150,9.17
160,1,9.09,98,3.74
160,2,9.09,51,2.62
160,3,9.09,35,2.7
160,4,9.09,154,5.96
160,5,9.09,66,2.53
254,1,9.09,100,3.64
254,2,9.09,55,4.12
254,3,9.09,62,3.62
254,4,9.09,70,4.4
254,5,9.09,76,5.49
225,1,9.09,103,4.5
225,2,9.09,56,4.26
225,3,9.09,104,3.53
225,4,9.09,90,5.28
225,5,9.09,81,2.68
44,1,9.09,123,7.92
44,2,9.09,106,11.94
44,3,9.09,64,5.52
44,4,9.09,70,5.63
44,5,9.09,83,5.97
234,1,9.09,102,7.53
234,2,9.09,142,8.95
234,3,9.09,113,6.91
234,4,9.09,67,5.73
234,5,9.09,85,7.71
226,1,9.09,,
226,2,9.09,,
226,3,9.09,,
226,4,9.09,,
226,5,9.09,,
179,1,9.09,,
179,2,9.09,,
179,3,9.09,,
179,4,9.09,,
